name,category,order,church,start,end,years,is_open
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,SAnt: Laurel Heights UMC,1970,1972,2,0
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,Mertzon,1972,1975,3,0
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,SAnt: Northern Hills UMC,1975,1982,7,0
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,CC: Wesley,1982,1985,3,0
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,SAnt: Laurel Heights UMC,1985,1994,9,0
"McMullen, John Henry, Jr. PM: 1969; FE: 1971; RE: 2010; RE: 2015",retired,Elder,Austin: First UMC,1994,2010,16,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: University,1992,1997,5,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Leander UMC,1997,1998,1,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: Northwest Hills,1998,1999,1,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: St. John's,2006,2009,3,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: Hyde Park UMC,2009,2009,0,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: Hyde Park UMC/Ecclesiastes Project,2009,2010,1,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Austin: Ecclesiastes Project,2010,2012,2,0
"McNeely, Kathryn Terwey PM: 1993; FE: 1996; FE: 2015; RE: 2017",retired,Elder,Pflugerville UMC,2012,2013,1,0
"McNitzky, David Joseph",retired,Elder,Los Fresnos UMC,1980,1983,3,0
"McNitzky, David Joseph",retired,Elder,Helotes Hills UMC,1983,1988,5,0
"McNitzky, David Joseph",retired,Elder,Boerne: First,1988,1995,7,0
"McNitzky, David Joseph",retired,Elder,SAnt: Alamo Heights,1995,2019,24,0
"McNitzky, David Joseph",retired,Elder,Manchaca UMC,2019,2022,3,0
"McNitzky, David Joseph",retired,Elder,Austin: Berkeley UMC,2025,2025,0,0
"McNitzky, Richard Reed",active_church,Elder,SAnt: University UMC,2019,2023,4,0
"McNitzky, Richard Reed",active_church,Elder,"Assoc. Alamo Heights Pastor, University Methodist",2023,2024,1,0
"McNitzky, Richard Reed",active_church,Elder,SAnt: Alamo Heights,2024,2025,1,1
"McRorey, Larry Lewis, Jr.",leave_other,Elder,SAng: St. Luke,2000,2002,2,0
"McRorey, Larry Lewis, Jr.",leave_other,Elder,Alice: First UMC,2006,2010,4,0
"McRorey, Larry Lewis, Jr.",leave_other,Elder,Beeville: First UMC,2010,2014,4,0
"McRorey, Larry Lewis, Jr.",leave_other,Elder,Bandera UMC,2014,2017,3,0
"McRorey, Larry Lewis, Jr.",leave_other,Elder,Portland: First UMC,2017,2022,5,0
"Melton, John Scott",active_church,Local pastor,"Supply Pastor, Melvin",2018,2023,5,0
"Melton, John Scott",active_church,Local pastor,Melvin UMC/Veribest UMC UMC,2023,2025,2,1
"Melville, David",active_church,Elder,SAnt: Harlandale,2019,2020,1,0
"Melville, David",active_church,Elder,SAnt: Epworth,2020,2025,5,1
"Merrill, Laura Anne",extension,Elder,V: First UMC,1997,2002,5,0
"Merrill, Laura Anne",extension,Elder,Los Fresnos UMC,2002,2004,2,0
"Merrill, Laura Anne",extension,Elder,Wimberley UMC,2004,2010,6,0
"Merrill, Laura Anne",extension,Elder,"Vitality Ctr Dir & Dir of Connectional Ministries, Rio Texas Conference",2016,2017,1,0
"Merrill, Laura Anne",extension,Elder,"Assistant to the Episcopal Office, Rio Texas Conference",2017,2021,4,0
"Milan, Aaron",active_church,Local pastor,"Supply Pastor, SAng: Bethel Bethel",2018,2025,7,1
"Miller, Patricia Kathleen",retired,Elder,Austin: St. John's,1993,1995,2,0
"Miller, Patricia Kathleen",retired,Elder,Austin: Berkeley UMC,1995,2001,6,0
"Miller, Patricia Kathleen",retired,Elder,Bastrop UMC,2001,2004,3,0
"Miller, Patricia Kathleen",retired,Elder,Ganado/Louise,2004,2008,4,0
"Miller, Patricia Kathleen",retired,Elder,Mathis UMC,2008,2013,5,0
"Miller, Russell Thomas",active_church,Deacon,Boerne: First,1997,2022,25,0
"Miller, Russell Thomas",active_church,Deacon,St. Paul: Abilene,2022,2025,3,0
"Miller, Russell Thomas",active_church,Deacon,McMurry University,2025,2025,0,1
"Miner, Melanie Louise",retired,Elder,Cedar Park: First,1999,2006,7,0
"Miner, Melanie Louise",retired,Elder,SAnt: Highland Terrace UMC,2006,2010,4,0
"Miner, Melanie Louise",retired,Elder,Helotes Hills UMC,2010,2016,6,0
"Minnich, David Jesse",retired,Elder,"Univ. of TX -Wsly Bible, Southwest Texas Conference",1981,1982,1,0
"Minnich, David Jesse",retired,Elder,"Wesley Found. - Austin , Southwest Texas Conference",1982,1988,6,0
"Minnich, David Jesse",retired,Elder,Austin: University,1988,2000,12,0
"Minnich, David Jesse",retired,Elder,Austin: Bethany,2000,2018,18,0
"Monroe, Melanie Renee",retired,Elder,Valley Spring UMC/Cherokee UMC,1997,1998,1,0
"Monroe, Melanie Renee",retired,Elder,Falfurrias/Premont,1998,2004,6,0
"Monroe, Melanie Renee",retired,Elder,SAnt: Los Angeles Heights,2004,2010,6,0
"Monroe, Melanie Renee",retired,Elder,Mercedes: First / Pharr,2010,2013,3,0
"Monroe, Melanie Renee",retired,Elder,Hallettsville / Mossy Grove,2013,2021,8,0
"Montgomery, Linda Kay",retired,Elder,Boerne: First,1998,2002,4,0
"Montgomery, Linda Kay",retired,Elder,Seguin: First UMC,2002,2009,7,0
"Montgomery, Linda Kay",retired,Elder,Schertz UMC,2009,2016,7,0
"Montgomery, Linda Kay",retired,Elder,Pearsall UMC,2016,2018,2,0
"Moreno, David James",active_church,Elder,"Campus UMC Ministries, Pan American University",1999,2018,19,0
"Moreno, David James",active_church,Elder,Palacios UMC,2018,2022,4,0
"Moreno, David James",active_church,Elder,New Hope UMC/Southall Memorial UMC,2022,2023,1,0
"Moreno, David James",active_church,Elder,Mount Laurel UMC,2023,2025,2,1
"Morriss, Jason Ashley",active_church,Local pastor,RTC New Church Start,2018,2020,2,0
"Morriss, Jason Ashley",active_church,Local pastor,Austin New Church,2020,2025,5,1
"Morrow, Linda Karen",retired,Elder,CC: Wesley,2001,2003,2,0
"Morrow, Linda Karen",retired,Elder,Portland: First UMC,2003,2008,5,0
"Morrow, Linda Karen",retired,Elder,Portland FUMC Assoc./District Ministries,2008,2010,2,0
"Morrow, Linda Karen",retired,Elder,CC: St. Peter's by the Sea/CC District,2010,2021,11,0
"Mossman, Nancy Cripps",retired,Elder,Brownsville: First,1988,1990,2,0
"Mossman, Nancy Cripps",retired,Elder,Los Fresnos UMC,1993,1998,5,0
"Mossman, Nancy Cripps",retired,Elder,Ozona UMC,1998,2002,4,0
"Mossman, Nancy Cripps",retired,Elder,Pflugerville UMC,2002,2006,4,0
"Mossman, Nancy Cripps",retired,Elder,Brownsville: First,2016,2016,0,0
"Mossman, Nancy Cripps",retired,Elder,Smithville: First,2017,2017,0,0
"Munoz-Sol, Bernabe",retired,Elder,Bay City,1976,1979,3,0
"Munoz-Sol, Bernabe",retired,Elder,Port Arthur: Getsemani,1979,1986,7,0
"Munoz-Sol, Bernabe",retired,Elder,Sant: Emmanuel,1986,1991,5,0
"Munoz-Sol, Bernabe",retired,Elder,El Paso: Wesley,1991,1995,4,0
"Munoz-Sol, Bernabe",retired,Elder,El Buen Samaritano,1996,1999,3,0
"Munoz-Sol, Bernabe",retired,Elder,Grand Prairie Mid-Cities,1999,2000,1,0
"Munoz-Sol, Bernabe",retired,Elder,El Paso: Emmanuel,2000,2001,1,0
"Munoz-Sol, Bernabe",retired,Elder,Sang: Bethel,2001,2003,2,0
"Munoz-Sol, Bernabe",retired,Elder,Abilene: Bethel,2005,2007,2,0
"Munoz-Sol, Bernabe",retired,Elder,Lubbock: La Trinidad,2007,2009,2,0
"Munoz-Sol, Bernabe",retired,Elder,Bryan: Oak Grove,2009,2011,2,0
"Myers, Ronald Roy",retired,Elder,IA Conf - Graettinger,1986,1988,2,0
"Myers, Ronald Roy",retired,Elder,AMSY Conf - Parks,1988,1989,1,0
"Myers, Ronald Roy",retired,Elder,"Univ. Community Minist., AMSY Conference",1989,1991,2,0
"Myers, Ronald Roy",retired,Elder,"Alaska Pac. University, AMSY Conference",1991,1994,3,0
"Myers, Ronald Roy",retired,Elder,Sonora UMC,1994,1997,3,0
"Myers, Ronald Roy",retired,Elder,Austin: Lake Travis,1997,2006,9,0
"Myers, Ronald Roy",retired,Elder,SAnt: Colonial Hills UMC,2006,2011,5,0
"Myers, Ronald Roy",retired,Elder,First UMC Anchorage,2011,2015,4,0
"Myers, Ronald Roy",retired,Elder,Puyallup UMC,2015,2018,3,0
"Nagel, Valerie Hope",active_church,Elder,Pflugerville UMC,2011,2016,5,0
"Nagel, Valerie Hope",active_church,Elder,Resurrection Austin: Servant Church,2016,2017,1,0
"Nagel, Valerie Hope",active_church,Elder,SAnt: Travis Park UMC,2017,2019,2,0
"Nagel, Valerie Hope",active_church,Elder,Leawood: The Church of Resurrection,2022,2025,3,1
"Nagle, Josh",active_church,Local pastor,SAnt: Christ Fellowship Christ Fellowship,2023,2025,2,1
"Neely, Myrtle Jo",retired,Local pastor,Beeville: Jones Chapel UMC,1995,1999,4,0
"Neely, Myrtle Jo",retired,Local pastor,SAnt: Albright,1999,2011,12,0
"Nelson, Melissa Lee Smith",retired,Elder,CC: First UMC,1980,1989,9,0
"Nelson, Melissa Lee Smith",retired,Elder,CC: Asbury,1990,1991,1,0
"Nelson, Melissa Lee Smith",retired,Elder,Odem: First UMC,1991,2000,9,0
"Nelson, Melissa Lee Smith",retired,Elder,CC: Wesley,2000,2003,3,0
"Nelson, Melissa Lee Smith",retired,Elder,SAnt: Jefferson UMC,2003,2005,2,0
"Nelson, Melissa Lee Smith",retired,Elder,Taft UMC,2005,2011,6,0
"Nelson, Melissa Lee Smith",retired,Elder,Los Fresnos / San Benito,2011,2015,4,0
"Nelson, Melissa Lee Smith",retired,Elder,San Benito,2015,2015,0,0
"Newmann, Martin Louis",retired,Local pastor,Muldoon,2004,2010,6,0
"Newmann, Martin Louis",retired,Local pastor,Muldoon / Winchester,2010,2011,1,0
"Newmann, Martin Louis",retired,Local pastor,Yorktown: First/ Runge,2011,2016,5,0
"Nicholson, John Lambert",retired,Elder,Three Rivers UMC,1985,1991,6,0
"Nicholson, John Lambert",retired,Elder,La Grange: First UMC,1991,2001,10,0
"Nicholson, John Lambert",retired,Elder,SAnt: St. Matthew's UMC,2001,2004,3,0
"Nicholson, John Lambert",retired,Elder,Fashing UMC,2009,2009,0,0
"Nicholson, John Lambert",retired,Elder,Stockdale: Christ UMC,2013,2013,0,0
"Nicholson, John Lambert",retired,Elder,Rio Texas New Church Start,2015,2015,0,0
"Noah, Allen",retired,Other,SAnt: Jones Chapel,2003,2011,8,0
"Noah, Allen",retired,Other,Kerrville: Barnett Chapel,2011,2021,10,0
"Noah, Allen",retired,Other,Gonzales: Evans Chapel/Henson Chapel,2022,2022,0,0
"Nogues, Franklin William",retired,Other,"NO Appointment Name, Southwest Texas Conference",1987,1987,0,0
"Nogues, Franklin William",retired,Other,Zapata UMC,1987,1993,6,0
"Nogues, Franklin William",retired,Other,Kempner UMC,1993,1998,5,0
"Nogues, Franklin William",retired,Other,Hondo UMC,1998,2002,4,0
"O'Donnell, Monica Nicole",active_church,Deacon,Kerrville: First UMC First UMC,2023,2025,2,1
"Onwiler, Harold Martin",retired,Elder,"Student Local Pastor, Illinois - Eldena/Kingdom",1958,1961,3,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Mynard,1961,1964,3,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Union,1964,1965,1,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Pleasanton/Zion,1965,1969,4,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Randolph/McLean,1969,1973,4,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Republican VLY PAR CT,1973,1977,4,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Fairdale/Wolback/ Palmer,1977,1980,3,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - Aldersgate,1980,1985,5,0
"Onwiler, Harold Martin",retired,Elder,NB Conf - North Platte 1st,1985,1987,2,0
"Onwiler, Harold Martin",retired,Elder,Brownsville: First,1987,1988,1,0
"Onwiler, Harold Martin",retired,Elder,Pharr / San Juan,1988,1992,4,0
"Onwiler, Harold Martin",retired,Elder,CC: First UMC,1992,1996,4,0
"Onwiler, Harold Martin",retired,Elder,Llano: Lutie Watkins UMC,1996,2000,4,0
"Onwiler, Harold Martin",retired,Elder,CC: Oak Park/South Bluff,2002,2002,0,0
"Onwiler, Harold Martin",retired,Elder,Yorktown: First,2004,2004,0,0
"Onwiler, Harold Martin",retired,Elder,CC: St. Peter's By The Sea,2006,2006,0,0
"Onwiler, Harold Martin",retired,Elder,CC: Oak Park,2011,2011,0,0
"Onwiler, Harold Martin",retired,Elder,Skidmore UMC,2012,2012,0,0
"Onwiler, Harold Martin",retired,Elder,Kingsville: Christ / Riviera,2015,2015,0,0
"Onwiler, Harold Martin",retired,Elder,Riviera,2017,2017,0,0
"Onwiler, Harold Martin",retired,Elder,Refugio UMC,2018,2018,0,0
"Onwiler, Harold Martin",retired,Elder,Odem: First UMC,2021,2021,0,0
"Ortiz, Robert",extension,Elder,SAnt: Asbury UMC,2009,2012,3,0
"Ortiz, Robert",extension,Elder,SAnt: Alamo Heights,2012,2023,11,0
"Ortiz, Santos",active_church,Local pastor,"Supply Pastor, Brownsville: El Buen Pastor Brownsville: El Buen Pastor",2019,2025,6,1
"Osorio, Juan Crescencio",active_church,Elder,Grand Prairie: Mid Cities,1997,2001,4,0
"Osorio, Juan Crescencio",active_church,Elder,El Paso: Wesley,2001,2003,2,0
"Osorio, Juan Crescencio",active_church,Elder,SAnt: Westlawn,2003,2009,6,0
"Osorio, Juan Crescencio",active_church,Elder,Dallas: Agape Memorial,2009,2014,5,0
"Osorio, Juan Crescencio",active_church,Elder,MC: St. Mark UMC,2014,2019,5,0
"Osorio, Juan Crescencio",active_church,Elder,Del Rio: First UMC,2019,2025,6,1
"Padilla, Liliana",extension,Elder,Ft. Worth: Nueva Vida,2005,2006,1,0
"Padilla, Liliana",extension,Elder,"Rio Texas Conference Grande Appt, Sang: Bethel",2006,2011,5,0
"Padilla, Liliana",extension,Elder,SAnt: Emanuel,2011,2013,2,0
"Padilla, Liliana",extension,Elder,Ft. Worth: El Buen Samaritano,2013,2016,3,0
"Padilla, Liliana",extension,Elder,Pearsall: San Pablo,2016,2017,1,0
"Padilla, Liliana",extension,Elder,SAnt: Westlawn,2017,2022,5,0
"Padilla, Liliana",extension,Elder,SAnt: University UMC,2022,2023,1,0
"Padilla, Liliana",extension,Elder,SAnt: Alamo Heights,2023,2023,0,1
"Padilla, Miguel Angel",extension,Elder,SAnt: St. Paul UMC,2017,2022,5,0
"Padilla, Miguel Angel",extension,Elder,"Vitality Ctr Dir & Dir of Connectional Ministries, Rio Texas Conference",2022,2024,2,0
"Padilla, Miguel Angel",extension,Elder,SAnt: La Trinidad,2025,2025,0,1
"Palos, Jose Luis",retired,Elder,Hillsboro: San Mateo,1965,1966,1,0
"Palos, Jose Luis",retired,Elder,Bryan: Oak Grove UMC,1966,1967,1,0
"Palos, Jose Luis",retired,Elder,Sant: Westlawn,1967,1969,2,0
"Palos, Jose Luis",retired,Elder,El Paso: Emanuel UMC,1969,1970,1,0
"Palos, Jose Luis",retired,Elder,Rio Grande Conference,1980,1993,13,0
"Palos, Jose Luis",retired,Elder,Board of Global Ministries,1993,2002,9,0
"Palos, Jose Luis",retired,Elder,Sant: La Trinidad UMC,2002,2006,4,0
"Palos, Jose Luis",retired,Elder,Sant: El Divino Salvador UMC,2006,2011,5,0
"Pangborn, Joseph Henry",retired,Elder,Eagle Pass UMC,1978,1980,2,0
"Pangborn, Joseph Henry",retired,Elder,SAnt: St. Stephens,1980,1982,2,0
"Parry, Candice",active_church,Local pastor,Carrizo Springs,2021,2025,4,1
"Parsons, Robert Eugene",retired,Elder,IND Conf- Richmond Central,1963,1966,3,0
"Parsons, Robert Eugene",retired,Elder,IND Conf-New Paris,1967,1969,2,0
"Parsons, Robert Eugene",retired,Elder,Schulenberg/Freyburg UMC,1969,1974,5,0
"Parsons, Robert Eugene",retired,Elder,Kingsville: Christ,1974,1974,0,0
"Parsons, Robert Eugene",retired,Elder,Kingsville: Christ/Banquete,1974,1976,2,0
"Parsons, Robert Eugene",retired,Elder,SAnt: Laurel Heights UMC,1976,1979,3,0
"Parsons, Robert Eugene",retired,Elder,Brady: First UMC,1979,1982,3,0
"Parsons, Robert Eugene",retired,Elder,Austin: Westlake,1982,1990,8,0
"Parsons, Robert Eugene",retired,Elder,SAng: Sierra Vista UMC,1990,1993,3,0
"Parsons, Robert Eugene",retired,Elder,CC: Grace,1993,1997,4,0
"Parsons, Robert Eugene",retired,Elder,Bracken UMC,1997,2000,3,0
"Payne, Andrew John",active_church,Elder,New Braunfels: First UMC UMC,2022,2025,3,1
"Payne, David Erich",active_church,Elder,Los Fresnos UMC,1998,2002,4,0
"Payne, David Erich",active_church,Elder,Bee Creek UMC,2002,2010,8,0
"Payne, David Erich",active_church,Elder,Harlingen: First UMC,2010,2017,7,0
"Payne, David Erich",active_church,Elder,Kerrville: First UMC,2017,2025,8,1
"Pearcy, Cecil Wilton, III",retired,Other,Kingsville: Christ,2003,2004,1,0
"Pearcy, Cecil Wilton, III",retired,Other,Falfurrias/Premont,2004,2006,2,0
"Pearcy, Cecil Wilton, III",retired,Other,San Saba UMC,2006,2010,4,0
"Pearcy, Cecil Wilton, III",retired,Other,Eagle Lake/Garwood: Lehrer Memorial,2010,2011,1,0
"Pearcy, Cecil Wilton, III",retired,Other,Yorktown: First/ Runge,2018,2018,0,0
"Pecina, Roland",active_church,Local pastor,Port Isabel: First,2022,2025,3,1
"Perales, Robert Aaron",active_church,Elder,MC: First UMC,2014,2020,6,0
"Perales, Robert Aaron",active_church,Elder,Kingsville: First UMC,2020,2023,3,0
"Perales, Robert Aaron",active_church,Elder,Edinburg: El Buen Pastor,2023,2025,2,1
"Perez, Federico, Jr.",active_church,Local pastor,San Juan: San Lucas,2011,2013,2,0
"Perez, Federico, Jr.",active_church,Local pastor,Alamo: San Pablo,2013,2018,5,0
"Perez, Federico, Jr.",active_church,Local pastor,La Feria UMC,2018,2022,4,0
"Perez, Federico, Jr.",active_church,Local pastor,Harlingen: First UMC,2022,2023,1,0
"Perez, Federico, Jr.",active_church,Local pastor,SAnt: Trinity UMC,2023,2025,2,0
"Perez, Federico, Jr.",active_church,Local pastor,Seguin: La Trinidad,2025,2025,0,1
"Perez, Jose Arturo",active_church,Local pastor,Pharr: La Trinidad,2014,2025,11,1
"Perez-Greene, Margot Ann",retired,Elder,Austin: Tarrytown UMC,2011,2015,4,0
"Perez-Greene, Margot Ann",retired,Elder,El Campo: First UMC,2015,2017,2,0
"Perez-Greene, Margot Ann",retired,Elder,Smithville: First,2017,2017,0,0
"Perez-Greene, Margot Ann",retired,Elder,"Asst. Prof., Perkins School of Theology",2017,2025,8,0
"Perez-Greene, Margot Ann",retired,Elder,Austin: Westlake,2025,2025,0,0
"Persky, Mary Margaret",retired,Deacon,SAnt: Laurel Heights UMC,1993,1999,6,0
"Petersen, Jessica Anne",active_church,Deacon,Austin: Bethany,2011,2020,9,0
"Petersen, Jessica Anne",active_church,Deacon,Wellspring UMC,2021,2025,4,0
"Phelps, Jim McCord",retired,Elder,TN Conf,1972,2003,31,0
"Phelps, Jim McCord",retired,Elder,SAnt: University UMC,2003,2007,4,0
"Phillips, Diana Kelley",leave_other,Elder,SAnt: Colonial Hills UMC,2009,2010,1,0
"Phillips, Diana Kelley",leave_other,Elder,Seguin: First UMC,2010,2011,1,0
"Phillips, Diana Kelley",leave_other,Elder,Gruene UMC,2011,2011,0,0
"Phillips, Diana Kelley",leave_other,Elder,Bulverde UMC,2011,2013,2,0
"Phillips, Diana Kelley",leave_other,Elder,SAnt: Colonial Hills UMC,2013,2017,4,0
"Phillips, Lonnie Buren",retired,Elder,Pettus /Pawnee,1981,1986,5,0
"Phillips, Lonnie Buren",retired,Elder,Mercedes / Edcouch,1986,1990,4,0
"Phillips, Lonnie Buren",retired,Elder,MC: First UMC,1990,1991,1,0
"Phillips, Lonnie Buren",retired,Elder,Violet Crown City Church,1991,1996,5,0
"Phillips, Lonnie Buren",retired,Elder,CC: First UMC,1996,2001,5,0
"Phillips, Lonnie Buren",retired,Elder,Seguin: First UMC,2001,2008,7,0
"Phillips, Lonnie Buren",retired,Elder,SAnt: Windcrest UMC,2008,2014,6,0
"Phillips, Lonnie Buren",retired,Elder,Hondo UMC,2014,2019,5,0
"Pina, Isidro E",extension,Elder,Uvalde: La Divina Trinidad,1991,1992,1,0
"Pina, Isidro E",extension,Elder,"Healthcare System Rio Grande Appt, Dilley/Cotulla",1992,1995,3,0
"Pina, Isidro E",extension,Elder,Alamo: San Pablo,1995,1998,3,0
"Pina, Isidro E",extension,Elder,Harlingen: El Buen Samaritano,1998,2000,2,0
"Pina, Isidro E",extension,Elder,Rio Grande City: FUMC,2000,2001,1,0
"Pina, Isidro E",extension,Elder,Harlingen: El Buen Samaritano,2001,2006,5,0
"Pina, Isidro E",extension,Elder,Seguin: La Trinidad,2006,2010,4,0
"Pina, Isidro E",extension,Elder,CC: Kelsey Memorial,2010,2015,5,0
"Pina, Isidro E",extension,Elder,Edinburg: El Buen Pastor,2015,2023,8,0
"Pittman, Carolyn",retired,Local pastor,Gonzales: Evans Chapel/Henson Chapel,2018,2022,4,0
"Pittman, Carolyn",retired,Local pastor,SAnt: Bethel UMC,2022,2022,0,0
"Plaza, Rhonda",active_church,Local pastor,"Supply Pastor, Dilley: Bethania",2019,2020,1,0
"Plaza, Rhonda",active_church,Local pastor,Dilley:Bethania,2020,2025,5,1
"Polk, Kenneth Coleman",active_church,Local pastor,Gruene UMC,2010,2016,6,0
"Polk, Kenneth Coleman",active_church,Local pastor,Canyon Lake: North Shore UMC,2016,2018,2,0
"Polk, Kenneth Coleman",active_church,Local pastor,CC: St. John's,2018,2020,2,0
"Polk, Kenneth Coleman",active_church,Local pastor,RTC New Church Start,2020,2024,4,0
"Polk, Kenneth Coleman",active_church,Local pastor,The Journey,2024,2025,1,1
"Pool, Jay Fletcher",retired,Elder,"NO Appointment Name, Southwest Texas Conference",1989,1989,0,0
"Pool, Jay Fletcher",retired,Elder,SAnt: Alamo Heights,1989,1992,3,0
"Pool, Jay Fletcher",retired,Elder,Wimberley UMC,1992,1996,4,0
